level,gid,name,engtype,gid1,name1,iso,country,year,threshold,gcp_model,pop_persons,gdp_scale,pop_scale,gdp_pwt,pop_pwt,gdppc,ln_gdppc,n_cells,n_cells_nearest,pop_nat
adm2,BOL.8.10_2,Ñuflo De Chávez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,0.6993528274741848,98786,927.7396236484974,1.0175294096437315e-06,648.8173289584128,0.10051766026106566,6454.759564372039,8.772573054619869,58,0,11150000
adm2,BOL.8.10_2,Ñuflo De Chávez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,0.7157519798464561,98492,937.2822479969341,1.0176126781218413e-06,670.8616246787426,0.10022670789357639,6693.44168613303,8.808883473173815,58,0,11310000
adm2,BOL.8.10_2,Ñuflo De Chávez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,0.7978061153166704,110875,959.2319688877213,1.0176311783999035e-06,765.2811307858742,0.1128298569050893,6782.611905903742,8.822117543608734,58,0,11470000
adm2,BOL.8.10_2,Ñuflo De Chávez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,0.7334779068061842,112760,959.2201052405262,1.0160908219120596e-06,703.5667549582289,0.11457440107880384,6140.697645666228,8.722693637759251,58,0,11630000
adm2,BOL.8.10_2,Ñuflo De Chávez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,0.7768430356804794,114403,981.3925097914595,1.0117195577960315e-06,762.387936500482,0.1157437525705394,6586.860366704016,8.792832090101752,58,0,11800000
adm2,BOL.8.10_2,Ñuflo De Chávez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,0.7891316597793587,107923,977.0086582089775,1.0098637098559836e-06,770.9884640712546,0.10898752115878732,7074.098537831477,8.864195299245944,58,0,11960000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,0.33771251377614253,55605,873.4364466698432,1.0160837138483367e-06,294.9704180285744,0.05649933490853676,5220.776819870243,8.560401485871768,7,0,10350000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2013,0_05,0.3763156530266763,61549,908.187147797003,1.0164440090829641e-06,341.76503959366374,0.06256111231504737,5462.899026996064,8.605734885156272,7,0,10510000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2014,0_05,0.4086386841637695,62358,904.0530959767646,1.0168561415361386e-06,369.4310675541271,0.06340911527391052,5826.150798008821,8.670111820811048,7,0,10670000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2015,0_05,0.43281993645168804,64019,880.8640786042763,1.0171389032483382e-06,381.25553452407763,0.06511621544705536,5855.0014294683415,8.67505152017668,7,0,10830000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2016,0_05,0.4505136835725687,64849,892.9528401744103,1.0173684873859727e-06,402.2874732835608,0.06597532903849294,6097.544023597797,8.71564135000625,7,0,10990000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,0.4692896886669669,65796,927.7396236484974,1.0175294096437315e-06,435.37863914601235,0.06694936503691895,6503.103336468159,8.78003477832696,7,0,11150000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,0.492722004239846,66485,937.2822479969341,1.0176126781218413e-06,461.8195877714778,0.06765597890493062,6825.998163745753,8.82849386045779,7,0,11310000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,0.5453475557174527,74533,959.2319688877213,1.0176311783999035e-06,523.1148095989585,0.07584710461968001,6896.964784905264,8.8388367075614,7,0,11470000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,0.49723897850436477,75022,959.2201052405262,1.0160908219120596e-06,476.96162529064856,0.07622916564148655,6256.9440617236605,8.74144717584711,7,0,11630000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,0.525594672284071,76064,981.3925097914595,1.0117195577960315e-06,515.814674565884,0.07695543644419733,6702.771089342292,8.810276315296269,7,0,11800000
adm2,BOL.8.11_2,Obispo Santistéban,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,0.5356336587596533,73123,977.0086582089775,1.0098637098559836e-06,523.3187222363342,0.07384426405579908,7086.789054338708,8.865987633211164,7,0,11960000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,1.0997440115568495,167400,873.4364466698432,1.0160837138483367e-06,960.5565017006536,0.1700924136982116,5647.262454661452,8.638926185423255,9,0,10350000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2013,0_05,1.2563916544751788,184316,908.187147797003,1.0164440090829641e-06,1141.0387531937702,0.18734689397813561,6090.513319782795,8.71448764611452,9,0,10510000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2014,0_05,1.3242554850040253,186988,904.0530959767646,1.0168561415361386e-06,1197.197271082101,0.19013989619355948,6296.402254597702,8.74773367855787,9,0,10670000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2015,0_05,1.3567977859265559,189517,880.8640786042763,1.0171389032483382e-06,1195.1544315525177,0.1927651135269153,6200.055651593001,8.732313547056286,9,0,10830000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2016,0_05,1.4078648535380562,191818,892.9528401744103,1.0173684873859727e-06,1257.1569195485376,0.19514958851340253,6442.0167581455,8.770596931276382,9,0,10990000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,1.4676949828077337,194599,927.7396236484974,1.0175294096437315e-06,1361.6387909808345,0.1980102055872605,6876.609147202658,8.835880952922457,9,0,11150000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,1.5144149618536042,196905,937.2822479969341,1.0176126781218413e-06,1419.4342598463372,0.2003730243855812,7083.95885223999,8.86558819033701,9,0,11310000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,1.7979186576292432,224975,959.2319688877213,1.0176311783999035e-06,1724.6210538576681,0.2289415743605183,7533.0182325988435,8.927051068186344,9,0,11470000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,1.6527825211256193,228650,959.2201052405262,1.0160908219120596e-06,1585.382223853819,0.23232916643019244,6823.862230531336,8.828180900006892,9,0,11630000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,1.7458871135733998,232026,981.3925097914595,1.0117195577960315e-06,1713.4005362023659,0.234745242117182,7298.978759906268,8.895489721446888,9,0,11800000
adm2,BOL.8.12_2,Sara,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,1.7393116775155055,227618,977.0086582089775,1.0098637098559836e-06,1699.32256825663,0.22986315790999928,7392.7574288437445,8.908256074095469,9,0,11960000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,0.2238226857389936,39565,873.4364466698432,1.0160837138483367e-06,195.49489131596755,0.04020135213840944,4862.893433108847,8.489388896346863,9,0,10350000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2013,0_05,0.2122592134308578,34861,908.187147797003,1.0164440090829641e-06,192.77108963940606,0.03543425460064121,5440.246784136323,8.601579703551982,9,0,10510000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2014,0_05,0.2223642558325455,35354,904.0530959767646,1.0168561415361386e-06,201.02909391998207,0.03594993202786864,5591.918609585768,8.629077729012618,9,0,10670000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2015,0_05,0.23227652232176768,35754,880.8640786042763,1.0171389032483382e-06,204.6040448163695,0.036366784346741086,5626.12418149378,8.635176061592157,9,0,10830000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2016,0_05,0.241778105312152,36320,892.9528401744103,1.0173684873859727e-06,215.8964458304738,0.03695082346185853,5842.804722696557,8.672966221269709,9,0,10990000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,0.2515022722461495,36843,927.7396236484974,1.0175294096437315e-06,233.32862340038466,0.037488836039504,6223.949528721397,8.736159956686755,9,0,11150000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,0.26089309642571806,37307,937.2822479969341,1.0176126781218413e-06,244.53046790477794,0.037964076182691535,6441.101496268294,8.770454844265975,9,0,11310000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,0.2614984851365418,35698,959.2319688877213,1.0176311783999035e-06,250.83770675868152,0.03632739780651976,6904.918103263183,8.839989205275328,9,0,11470000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,0.2349965467976334,35456,959.2201052405262,1.0160908219120596e-06,225.41341235038615,0.036026516181713986,6256.875108695618,8.741436155545937,9,0,11630000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,0.24980596192207932,35950,981.3925097914595,1.0117195577960315e-06,245.15769993157917,0.03637131810276733,6740.4128505567205,8.815876455822215,9,0,11800000
adm2,BOL.8.13_2,Vallegrande,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,0.2349916062513845,32741,977.0086582089775,1.0098637098559836e-06,229.58883391403754,0.033063947724394756,6943.7816629695935,8.845601813301158,9,0,11960000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,0.44827923431133954,70392,873.4364466698432,1.0160837138483367e-06,391.54342153277446,0.07152416478521212,5474.281632069159,8.607816337321589,94,2,10350000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2013,0_05,0.4854168212653003,72399,908.187147797003,1.0164440090829641e-06,440.84931839762066,0.07358952981359751,5990.652739789115,8.697955656756683,94,2,10510000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2014,0_05,0.5098051382573326,73443,904.0530959767646,1.0168561415361386e-06,460.89091358640405,0.07468096560283863,6171.464306413381,8.727691415551181,94,2,10670000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2015,0_05,0.5320852379889007,74400,880.8640786042763,1.0171389032483382e-06,468.6947729000301,0.07567513440167635,6193.510941285459,8.73125740056821,94,2,10830000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2016,0_05,0.5523780555887888,75511,892.9528401744103,1.0173684873859727e-06,493.2475535880273,0.07682251185100218,6420.612157861806,8.767268743830194,94,2,10990000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,0.5741932767377715,76616,927.7396236484974,1.0175294096437315e-06,532.7018544621977,0.07795903324926413,6833.099799467125,8.82953370018665,94,2,11150000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,0.5925889933231071,77658,937.2822479969341,1.0176126781218413e-06,555.423143800122,0.07902576535758594,7028.380443857418,8.857711580433993,94,2,11310000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,0.6378164984552339,81151,959.2319688877213,1.0176311783999035e-06,611.8139756022863,0.08258178775833057,7408.582354655656,8.910394384825873,94,2,11470000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,0.5897792925057128,82409,959.2201052405262,1.0160908219120596e-06,565.728155026013,0.08373502854295092,6756.170802949321,8.818211559276161,94,2,11630000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,0.6137452734149178,83765,981.3925097914595,1.0117195577960315e-06,602.3250142493118,0.08474668875878458,7107.357503532865,8.868885794577482,94,2,11800000
adm2,BOL.8.14_2,Velasco,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,0.6456239359823115,85263,977.0086582089775,1.0098637098559836e-06,630.780175401677,0.08610400949345072,7325.793294790245,8.899156727651354,94,2,11960000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,0.1989317468212777,32297,873.4364466698432,1.0160837138483367e-06,173.75423807340167,0.03281645570615973,5294.728950292691,8.574467066978844,3,0,10350000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2013,0_05,0.3280640323111623,51410,908.187147797003,1.0164440090829641e-06,297.94353779945834,0.05225538650695519,5701.680873794744,8.648516300490519,3,0,10510000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2014,0_05,0.3464902898805497,52186,904.0530959767646,1.0168561415361386e-06,313.2456192923976,0.05306565460220493,5902.982289403096,8.683212974965665,3,0,10670000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2015,0_05,0.3519135676144904,51686,880.8640786042763,1.0171389032483382e-06,309.98802048508173,0.052571841353293604,5896.464961192787,8.682108291206388,3,0,10830000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2016,0_05,0.3621193110966669,51497,892.9528401744103,1.0173684873859727e-06,323.35546732576955,0.052391424994915434,6171.915869002438,8.727764582314716,3,0,10990000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,0.378547879397446,52240,927.7396236484974,1.0175294096437315e-06,351.1938671651234,0.053155736359788534,6606.885563357484,8.795867651364897,3,0,11150000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,0.3990642417121433,52838,937.2822479969341,1.0176126781218413e-06,374.03582956714956,0.05376861868660185,6956.396476302866,8.847416871593232,3,0,11310000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,0.6264883872549503,84989,959.2319688877213,1.0176311783999035e-06,600.9476891918592,0.08648745622102941,6948.379747186263,8.846263781478582,3,0,11470000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,0.574287823675825,85910,959.2201052405262,1.0160908219120596e-06,550.8684266646776,0.08729236251046504,6310.614248739536,8.749988296081117,3,0,11630000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,0.6082959799181938,87158,981.3925097914595,1.0117195577960315e-06,596.9771184279715,0.08817945321838651,6770.025177514873,8.820260084882399,3,0,11800000
adm2,BOL.8.15_2,Warnes,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,0.4877959192956902,65735,977.0086582089775,1.0098637098559836e-06,476.580836590897,0.06638339096738308,7179.218018932793,8.87894574509889,3,0,11960000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,13.521744038124291,1600024,873.4364466698432,1.0160837138483367e-06,11810.384065438417,1.6257583281664714,7264.53856075777,8.890760058606297,8,0,10350000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2013,0_05,14.792870633105842,1769917,908.187147797003,1.0164440090829641e-06,13434.694988010442,1.7990215312240927,7467.778875814337,8.918352894664368,8,0,10510000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2014,0_05,15.583962627159714,1797216,904.0530959767646,1.0168561415361386e-06,14088.729660669933,1.827510127267013,7709.2484744471485,8.950175987675095,8,0,10670000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2015,0_05,16.30300833993769,1823481,880.8640786042763,1.0171389032483382e-06,14360.734419837048,1.854733464434183,7742.748322179018,8.954511983942538,8,0,10830000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2016,0_05,17.175587169647038,1851961,892.9528401744103,1.0173684873859727e-06,15336.989344799485,1.8841267612678134,8140.104827383987,9.004558336970666,8,0,10990000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,17.926370127170067,1879032,927.7396236484974,1.0175294096437315e-06,16631.003875164424,1.9119703216616803,8698.3588012551,9.070889643313349,8,0,11150000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,18.612327985727024,1907308,937.2822479969341,1.0176126781218413e-06,17445.00461491847,1.940900801883213,8988.096969196968,9.103656421987226,8,0,11310000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,19.397538431722325,2076334,959.2319688877213,1.0176311783999035e-06,18606.738981436247,2.112942215171785,8806.08037826699,9.083197713944607,8,0,11470000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,17.78707974987647,2103819,959.2201052405262,1.0160908219120596e-06,17061.724509598138,2.1376711768642074,7981.45416107744,8.984875899541695,8,0,11630000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,18.831247090081686,2134474,981.3925097914595,1.0117195577960315e-06,18480.84484423838,2.1594890914071265,8557.970919036332,9.0546183988682,8,0,11800000
adm2,BOL.8.1_2,Andrés Ibáñez,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,19.85106792511184,2230406,977.0086582089775,1.0098637098559836e-06,19394.665237528785,2.2524060776450447,8610.643271663725,9.060754306787027,8,0,11960000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,0.10455524650233192,16389,873.4364466698432,1.0160837138483367e-06,91.32236298568634,0.016652595986260392,5483.971571821832,8.60958485682884,38,1,10350000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2013,0_05,0.09825744933917442,14750,908.187147797003,1.0164440090829641e-06,89.23615266515334,0.01499254913397372,5952.033364555773,8.691488182101345,38,1,10510000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2014,0_05,0.10274750094665072,14944,904.0530959767646,1.0168561415361386e-06,92.88919633469513,0.015195898179116056,6112.780912309225,8.71813708975114,38,1,10670000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2015,0_05,0.1080376358174169,15394,880.8640786042763,1.0171389032483382e-06,95.1664725288933,0.015657836276604917,6077.881442092087,8.712411467214114,38,1,10830000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2016,0_05,0.11252334203782852,15620,892.9528401744103,1.0173684873859727e-06,100.47803785859558,0.015891295772968893,6322.8347954802275,8.751922930163943,38,1,10990000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,0.11768553704341327,15837,927.7396236484974,1.0175294096437315e-06,109.18153584552752,0.016114613260527776,6775.312201439185,8.821040726079424,38,1,11150000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,0.12254450773385514,16014,937.2822479969341,1.0176126781218413e-06,114.85879168846542,0.016296049427443168,7048.259898809514,8.860536042476639,38,1,11310000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,0.12354312338658303,15644,959.2319688877213,1.0176311783999035e-06,118.50651348865074,0.015919822154888092,7443.9596331962775,8.915158195017224,38,1,11470000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,0.11188625002014242,15821,959.2201052405262,1.0160908219120596e-06,107.32354051928884,0.016075572893470697,6676.187606531877,8.80630238602437,38,1,11630000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,0.11858694969838321,16018,981.3925097914595,1.0117195577960315e-06,116.38034419300986,0.016205723876776833,7181.434478208376,8.879254430138602,38,1,11800000
adm2,BOL.8.2_2,Angel Sandoval,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,0.13417947746496472,17435,977.0086582089775,1.0098637098559836e-06,131.09451123722695,0.017606973781339075,7445.601547732681,8.915378740743602,38,1,11960000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,0.3682053618582062,55970,873.4364466698432,1.0160837138483367e-06,321.60398290621544,0.056870205464091404,5655.052241885787,8.640304626683639,53,0,10350000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2013,0_05,0.43303725030830803,66162,908.187147797003,1.0164440090829641e-06,393.27886524735914,0.06724996852894707,5848.015602833721,8.673857669489276,53,0,10510000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2014,0_05,0.45638684266614915,67124,904.0530959767646,1.0168561415361386e-06,412.5979380753927,0.06825545164447176,6044.908181467002,8.706971573763479,53,0,10670000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2015,0_05,0.47943335428826966,66981,880.8640786042763,1.0171389032483382e-06,422.31561987729424,0.06812898087847694,6198.766140808524,8.732105541681143,53,0,10830000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2016,0_05,0.4988396586751449,67843,892.9528401744103,1.0173684873859727e-06,445.4402900056041,0.06902133028972655,6453.661326662454,8.772402896283461,53,0,10990000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,0.5212007720087226,68942,927.7396236484974,1.0175294096437315e-06,483.5386080686786,0.07015051255965814,6892.873486240926,8.838243328769867,53,0,11150000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,0.5386086160071251,69548,937.2822479969341,1.0176126781218413e-06,504.82829440167563,0.07077292653801781,7133.070781388303,8.872497105317029,53,0,11310000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,0.667695625202271,85448,959.2319688877213,1.0176311783999035e-06,640.4749891804925,0.08695454893191495,7365.629481696025,8.904579794585375,53,0,11470000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,0.6150088157358465,87463,959.2201052405262,1.0160908219120596e-06,589.9288209539901,0.08887035155689448,6638.083574771501,8.80057858255491,53,0,11630000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,0.6507692772380131,88692,981.3925097914595,1.0117195577960315e-06,638.6600942837878,0.08973143102004563,7117.462488045173,8.870306548754767,53,0,11800000
adm2,BOL.8.3_2,Chiquitos,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,0.6179224562395006,78589,977.0086582089775,1.0098637098559836e-06,603.7155898477502,0.07936417909387189,7606.902720352917,8.93681136674055,53,0,11960000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,0.708187740538442,115566,873.4364466698432,1.0160837138483367e-06,618.5569836710416,0.11742473047459688,5267.689192651435,8.569347062005615,124,12,10350000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2013,0_05,0.8082257431812434,127451,908.187147797003,1.0164440090829641e-06,734.0202324758866,0.12954680540163285,5666.062009018362,8.642249624386059,124,12,10510000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2014,0_05,0.8492389495493422,129385,904.0530959767646,1.0168561415361386e-06,767.7571015641381,0.13156593187265328,5835.531209608836,8.671720579070278,124,12,10670000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2015,0_05,0.900116344547197,134051,880.8640786042763,1.0171389032483382e-06,792.880154476216,0.13634848711934297,5815.100491597128,8.668213346247489,124,12,10830000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2016,0_05,0.938161588391902,135983,892.9528401744103,1.0173684873859727e-06,837.7340548970849,0.13834481902020673,6055.406055898088,8.708706714993532,124,12,10990000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2017,0_05,0.9791238913188878,138048,927.7396236484974,1.0175294096437315e-06,908.3720304374372,0.14046789994249786,6466.758816849185,8.774430306310004,124,12,11150000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2018,0_05,1.0213521347146663,140837,937.2822479969341,1.0176126781218413e-06,957.2952248218301,0.14331751674864576,6679.540969864563,8.806804547083422,124,12,11310000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2019,0_05,1.0675347711576428,144356,959.2319688877213,1.0176311783999035e-06,1024.0134803936487,0.14690116638909648,6970.764804421966,8.849480225772474,124,12,11470000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2020,0_05,1.0141177327509663,148084,959.2201052405262,1.0160908219120596e-06,972.7621183356657,0.15046679327202545,6464.962116771051,8.774152431447266,124,12,11630000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2021,0_05,1.0812003815228246,150386,981.3925097914595,1.0117195577960315e-06,1061.0819560101684,0.152148457418714,6973.990890292504,8.849942920996215,124,12,11800000
adm2,BOL.8.4_2,Cordillera,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2022,0_05,1.0780265402386966,145539,977.0086582089775,1.0098637098559836e-06,1053.2412635922751,0.14697455446873,7166.14700687091,8.877123412149443,124,12,11960000
adm2,BOL.8.5_2,Florida,Province,BOL.8_1,Santa Cruz,BOL,Bolivia,2012,0_05,0.1179730380301966,19980,873.4364466698432,1.0160837138483367e-06,103.04195113994119,0.020301352602689768,5075.619992250612,8.532203962409046,4,0,10350000
